,course,rating,students,level,university,skills
1007,Convolutional Neural Networks in TensorFlow,4.7,110.0,Intermediate,DeepLearning.AI,Machine Learning
1008,Advanced Statistics for Data Science,4.4,94.0,Advanced,Johns Hopkins University,Machine Learning
1009,Data Analysis with Python,4.7,230.0,Beginner,IBM,Machine Learning
1010,Introduction to Data Science in Python,4.5,660.0,Intermediate,University of Michigan,Machine Learning
1011,"Sequences, Time Series and Prediction",4.7,91.0,Intermediate,DeepLearning.AI,Machine Learning
1012,AI for Medical Diagnosis,4.7,50.0,Intermediate,DeepLearning.AI,Machine Learning
1013,An Intuitive Introduction to Probability,4.8,49.0,Beginner,University of Zurich,Machine Learning
1014,Applied Social Network Analysis in Python,4.7,85.0,Intermediate,University of Michigan,Machine Learning
1015,Building Recommendation System Using MXNET on AWS Sagemaker,3.0,,Advanced,Coursera Project Network,Machine Learning
1016,Exploratory Data Analysis,4.2,5.2,Intermediate,Coursera Project Network,Machine Learning
1017,Introduction to Data Science and scikit-learn in Python,3.8,,Beginner,LearnQuest,Machine Learning
1018,Aprendizado de máquina com Python,,,Intermediate,IBM,Machine Learning
1019,ML Pipelines on Google Cloud,3.5,5.4,Advanced,Google Cloud,Machine Learning
1020,Object Detection with Amazon Sagemaker,4.5,7.0,Advanced,Coursera Project Network,Machine Learning
1021,Math for AI beginner part 1 Linear Algebra,,,Beginner,Korea Advanced Institute of Science and Technology(KAIST),Machine Learning
1022,Semantic Segmentation with Amazon Sagemaker,4.6,5.5,Advanced,Coursera Project Network,Machine Learning
1023,الشبكات العصبية والتعلم العميق,4.6,3.9,Intermediate,DeepLearning.AI,Machine Learning
1024,التعلّم الآلي باستخدام لغة بايثون,,,Intermediate,IBM,Machine Learning
1025,Build a Classification Model using PyCaret,,,Beginner,Coursera Project Network,Machine Learning
1026,Introduction to Data Science,4.6,690.0,Beginner,IBM,Machine Learning
1027,Data Science Fundamentals with Python and SQL,4.6,570.0,Beginner,IBM,Machine Learning
1028,Key Technologies for Business,4.7,730.0,Beginner,IBM,Machine Learning
1029,Applied Data Science,4.6,500.0,Beginner,IBM,Machine Learning
1030,IBM AI Foundations for Business,4.7,680.0,Beginner,IBM,Machine Learning
1031,IBM & Darden Digital Strategy,4.7,360.0,Beginner,IBM,Machine Learning
1032,IBM Applied AI,4.6,530.0,Beginner,IBM,Machine Learning
1033,Learn SQL Basics for Data Science,4.6,400.0,Beginner,"University of California, Davis",Machine Learning
1034,Natural Language Processing,4.6,110.0,Intermediate,DeepLearning.AI,Machine Learning
1035,Preparing for Google Cloud Certification: Cloud Architect,4.7,610.0,Intermediate,Google Cloud,Machine Learning
1036,Preparing for Google Cloud Certification: Cloud Engineer,4.7,610.0,Intermediate,Google Cloud,Machine Learning
