,course,rating,students,level,university,skills
931,Big Data Analysis with Scala and Spark,4.7,92.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
932,Machine Learning Rapid Prototyping with IBM Watson Studio,4.0,,Intermediate,IBM,Python
933,Big Data Analysis Deep Dive,,,Intermediate,Alibaba Cloud Academy,Python
934,Specialized Models: Time Series and Survival Analysis,4.5,7.2,Intermediate,IBM,Python
935,Unsupervised Machine Learning,4.8,7.1,Intermediate,IBM,Python
936,Virtual Agent Development in Dialogflow CX for Citizen Devs,4.6,,Intermediate,Google Cloud,Python
937,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,4.5,Intermediate,Google Cloud,Python
938,Visual Perception for Self-Driving Cars,4.7,32.0,Advanced,University of Toronto,Python
939,VLSI CAD Part I: Logic,4.7,38.0,Intermediate,University of Illinois at Urbana-Champaign,Python
940,Building Modern Java Applications on AWS,4.6,8.7,Intermediate,Amazon Web Services,Python
941,Herramientas para la ciencia de datos,4.5,,Beginner,IBM,Python
942,XG-Boost 101: Used Cars Price Prediction,4.7,,Intermediate,Coursera Project Network,Python
943,Cleaning and Exploring Big Data using PySpark,4.2,3.0,Intermediate,Coursera Project Network,Python
944,Microsoft Azure Machine Learning for Data Scientists,4.6,,Intermediate,Microsoft,Python
945,Building Machine Learning Pipelines in PySpark MLlib,4.3,2.5,Intermediate,Coursera Project Network,Python
946,Contact Center AI: Operations and Implementation,4.6,,Intermediate,Google Cloud,Python
947,"App Deployment, Debugging, and Performance",4.6,20.0,Intermediate,Google Cloud,Python
948,VLSI CAD Part II: Layout,4.7,17.0,Intermediate,University of Illinois at Urbana-Champaign,Python
949,Application Programming Fundamentals,4.7,,Beginner,LearnQuest,Python
950,Building Modern .NET Applications on AWS,5.0,1.9,Intermediate,Amazon Web Services,Python
951,Test-Driven Development,4.0,1.7,Intermediate,LearnQuest,Python
952,Bank Loan Approval Prediction With Artificial Neural Nets,4.6,,Beginner,Coursera Project Network,Python
953,Securing and Integrating Components of your Application,4.6,19.0,Intermediate,Google Cloud,Python
954,Build and Operate Machine Learning Solutions with Azure,,,Intermediate,Microsoft,Python
955,Exploratory Data Analysis with Seaborn,4.6,8.8,Intermediate,Coursera Project Network,Python
956,Predictive Modelling with Azure Machine Learning Studio,4.5,9.5,Beginner,Coursera Project Network,Python
957,Engineering Practices for Building Quality Software,4.5,15.0,Intermediate,University of Minnesota,Python
958,Matrix Methods,4.1,8.4,Intermediate,University of Minnesota,Python
959,Functional Programming Principles in Scala (Scala 2 version),4.8,1.7,Intermediate,École Polytechnique Fédérale de Lausanne,Python
960,Analíticas de Datos con Pandas,,,Beginner,Tecnológico de Monterrey,Python
961,Parallel programming (Scala 2 version),,,Intermediate,École Polytechnique Fédérale de Lausanne,Python
962,NLP Modelos y Algoritmos,,,Beginner,Universidad Austral,Python
963,Cloud Machine Learning Engineering and MLOps,4.5,1.7,Intermediate,Duke University,Python
964,Introduction to Computational Statistics for Data Scientists,3.2,2.8,Beginner,Databricks,Python
965,"Modern Robotics, Course 2: Robot Kinematics",4.9,12.0,Intermediate,Northwestern University,Python
966,Moneyball and Beyond,4.8,,Mixed,University of Michigan,Python
967,Virtual Agent Development in Dialogflow CX for Software Devs,3.4,,Intermediate,Google Cloud,Python
968,Sequence Models for Time Series and Natural Language Processing,4.4,15.0,Advanced,Google Cloud,Python
969,Prediction Models with Sports Data,4.4,1.7,Mixed,University of Michigan,Python
970,Operational Risk Management: Frameworks & Strategies,3.9,,Beginner,New York Institute of Finance,Python
971,Parallel programming,4.4,56.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
972,Breast Cancer Prediction Using Machine Learning,4.3,,Intermediate,Coursera Project Network,Python
973,Machine Learning Models in Science,4.0,,Intermediate,LearnQuest,Python
974,Machine Learning: Classification,4.7,110.0,Mixed,University of Washington,Python
975,Data Analysis and Visualization,4.5,4.1,Beginner,University at Buffalo,Python
976,Deep Learning with PyTorch : Build an AutoEncoder,4.0,,Beginner,Coursera Project Network,Python
977,Predicting the Weather with Artificial Neural Networks,3.9,,Intermediate,Coursera Project Network,Python
978,Building Recommendation System Using MXNET on AWS Sagemaker,3.0,,Advanced,Coursera Project Network,Python
979,Image Classification with Amazon Sagemaker,4.6,4.9,Advanced,Coursera Project Network,Python
980,Perform data science with Azure Databricks,4.6,,Intermediate,Microsoft,Python
981,Prepare for DP-100: Data Science on Microsoft Azure Exam,,,Intermediate,Microsoft,Python
982,Google Cloud Big Data and Machine Learning Fundamentals en Français,4.3,2.0,Intermediate,Google Cloud,Python
983,Bitcoin Price Prediction using Facebook Prophet,4.6,,Beginner,Coursera Project Network,Python
984,Google Cloud Big Data and Machine Learning Fundamentals en Español,4.7,18.0,Intermediate,Google Cloud,Python
985,Use the Apache Spark Structured Streaming API with MongoDB,,,Intermediate,Coursera Project Network,Python
986,AI Workflow: Feature Engineering and Bias Detection,4.4,2.8,Advanced,IBM,Python
987,AI Workflow: AI in Production,4.5,2.6,Advanced,IBM,Python
988,Virtual Agent Development in Dialogflow ES for Citizen Devs,,,Intermediate,Google Cloud,Python
989,Machine Learning: Clustering & Retrieval,4.7,88.0,Mixed,University of Washington,Python
990,Digital Signal Processing 2: Filtering,4.7,11.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
991,Wearable Technologies and Sports Analytics,4.9,,Intermediate,University of Michigan,Python
992,Mastering Data Analysis with Pandas: Learning Path Part 2,4.9,,Beginner,Coursera Project Network,Python
993,Build a simple API-driven e-commerce application,,,Intermediate,Coursera Project Network,Python
994,Crash Course on Interactive Data Visualization with Plotly,,,Beginner,Coursera Project Network,Python
995,Build Random Forests in R with Azure ML Studio,4.8,4.7,Beginner,Coursera Project Network,Python
996,Tracking Objects in Video with Particle Filters,,,Advanced,Coursera Project Network,Python
997,Graduate Admission Prediction with Pyspark ML,4.6,,Intermediate,Coursera Project Network,Python
998,Generate Synthetic Images with DCGANs in Keras,4.5,7.5,Advanced,Coursera Project Network,Python
999,Image Super Resolution Using Autoencoders in Keras,4.4,8.5,Advanced,Coursera Project Network,Python
1000,Malaria parasite detection using ensemble learning in Keras,,,Intermediate,Coursera Project Network,Python
1001,Custom Prediction Routine on Google AI Platform,4.6,13.0,Intermediate,Coursera Project Network,Python
1002,Improve Your Java Code Using Amazon CodeGuru,5.0,,Intermediate,Amazon Web Services,Python
1003,Logistic Regression 101: US Household Income Classification,,,Beginner,Coursera Project Network,Python
1004,Capstone Project: Advanced AI for Drug Discovery,,,Intermediate,LearnQuest,Python
1005,Neural Network from Scratch in TensorFlow,4.5,9.5,Intermediate,Coursera Project Network,Python
1006,Predict Career Longevity for NBA Rookies using Scikit-learn,,,Beginner,Coursera Project Network,Python
1007,"Modern Robotics, Course 4: Robot Motion Planning and Control",4.9,8.6,Intermediate,Northwestern University,Python
1008,"Modern Robotics, Course 3: Robot Dynamics",4.7,8.5,Intermediate,Northwestern University,Python
1009,"Modern Robotics, Course 5: Robot Manipulation and Wheeled Mobile Robots",4.7,6.4,Intermediate,Northwestern University,Python
1010,Algorithmic Thinking (Part 1),4.7,49.0,Intermediate,Rice University,Python
1011,Virtual Agent Development in Dialogflow ES for Software Devs,4.4,,Intermediate,Google Cloud,Python
1012,Test-Driven Development Overview,4.5,,Intermediate,LearnQuest,Python
1013,Digital Signal Processing 3: Analog vs Digital,4.8,8.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
1014,Digital Signal Processing 4: Applications,4.7,7.3,Intermediate,École Polytechnique Fédérale de Lausanne,Python
1015,Redes neuronales convolucionales con Keras,,,Intermediate,Coursera Project Network,Python
1016,Support Vector Machines with scikit-learn,4.3,7.6,Beginner,Coursera Project Network,Python
1017,Absolute Basics of COBOL,,,Beginner,Coursera Project Network,Python
1018,Medical Diagnosis using Support Vector Machines,4.5,2.0,Intermediate,Coursera Project Network,Python
1019,Visual Machine Learning with Yellowbrick,4.7,3.6,Intermediate,Coursera Project Network,Python
1020,Creando un modelo de lenguaje natural con Spacy,,,Intermediate,Coursera Project Network,Python
1021,Fake Instagram Profile Detector,4.5,,Beginner,Coursera Project Network,Python
1022,Covid-19 Death Medical Analysis & Visualization using Plotly,,,Beginner,Coursera Project Network,Python
1023,Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro,4.8,2.0,Intermediate,Google Cloud,Python
1024,Demand Forecasting Using Time Series,3.1,,Intermediate,LearnQuest,Python
1025,Razonamiento artificial,4.2,6.7,Intermediate,Universidad Nacional Autónoma de México,Python
1026,Data Visualization using Plotnine and ggplot,,,Intermediate,Coursera Project Network,Python
1027,Object Detection with Amazon Sagemaker,4.5,7.0,Advanced,Coursera Project Network,Python
1028,Introduction to Machine Learning in Sports Analytics,,,Intermediate,University of Michigan,Python
1029,Desarrollo de Videojuegos en Unity: Una Introducción,4.4,31.0,Beginner,Universidad de los Andes,Python
1030,Principles of Computing (Part 1),4.7,31.0,Intermediate,Rice University,Python
1031,Ciencia de Datos Aplicada - Curso Capstone,4.6,,Intermediate,IBM,Python
1032,A Practical Introduction to Test-Driven Development,3.8,,Intermediate,LearnQuest,Python
1033,Machine Learning Pipelines with Azure ML Studio,4.6,26.0,Beginner,Coursera Project Network,Python
1034,Audio Signal Processing for Music Applications,4.8,48.0,Intermediate,Universitat Pompeu Fabra of Barcelona,Python
1035,Introduction to Machine Learning: Supervised Learning,,,Intermediate,University of Colorado Boulder,Python
1036,모두를 위한 머신 러닝,,,Beginner,University of London,Python
1037,Semantic Segmentation with Amazon Sagemaker,4.6,5.5,Advanced,Coursera Project Network,Python
1038,Visualizing Filters of a CNN using TensorFlow,4.6,1.6,Intermediate,Coursera Project Network,Python
1039,Introduction to PyMC3 for Bayesian Modeling and Inference,3.5,,Beginner,Databricks,Python
1040,Machine Learning Algorithms: Supervised Learning Tip to Tail,4.7,14.0,Mixed,Alberta Machine Intelligence Institute,Python
1041,머신 러닝 기초: 사례 연구 접근 방식,,,Mixed,University of Washington,Python
1042,Bayesian Inference with MCMC,3.0,,Beginner,Databricks,Python
1043,Algorithmic Thinking (Part 2),4.7,22.0,Intermediate,Rice University,Python
1044,M2M & IoT Interface Design & Protocols for Embedded Systems,3.7,,Intermediate,University of Colorado Boulder,Python
1045,Data Visualization using Plotly,,,Intermediate,Coursera Project Network,Python
1046,Big Data Analysis with Scala and Spark (Scala 2 version),,,Intermediate,École Polytechnique Fédérale de Lausanne,Python
1047,"Modern Robotics, Course 6: Capstone Project, Mobile Manipulation",4.9,5.2,Intermediate,Northwestern University,Python
1048,Introducción al procesamiento de lenguaje natural,4.5,1.8,Beginner,Universidad Austral,Python
1049,Principles of Computing (Part 2),4.8,17.0,Mixed,Rice University,Python
1050,Introduction to C++ Programming: Build a Calculator,4.3,,Beginner,Coursera Project Network,Python
1051,Optimizing Machine Learning Performance,4.6,5.5,Mixed,Alberta Machine Intelligence Institute,Python
1052,Arquitecturas de Big Data,,,Beginner,Universidad de los Andes,Python
1053,Hyperparameter Tuning with Keras Tuner,4.6,,Intermediate,Coursera Project Network,Python
1054,Resolución de problemas por búsqueda,4.6,3.9,Beginner,Universidad Nacional Autónoma de México,Python
1055,Functional Program Design in Scala (Scala 2 version),,,Intermediate,École Polytechnique Fédérale de Lausanne,Python
1056,Machine Learning Basics,,,Mixed,Sungkyunkwan University,Python
1057,Modelaje y Análisis con información georreferenciada,,,Beginner,Universidad de los Andes,Python
1058,"Application Deployment, Debug, Performance 日本語版",4.4,,Intermediate,Google Cloud,Python
1059,Integrating Test-Driven Development into Your Workflow,3.6,,Intermediate,LearnQuest,Python
1060,Compare time series predictions of COVID-19 deaths,4.3,,Intermediate,Coursera Project Network,Python
1061,Introduction to C++ Programming: Create a Tic-Tac-Toe Game,4.2,,Beginner,Coursera Project Network,Python
1062,Limpieza de datos para el procesamiento de lenguaje natural,4.2,,Beginner,Universidad Austral,Python
1063,Robotics: Capstone,4.6,,Mixed,University of Pennsylvania,Python
1064,Configuring your IDE for absolute beginners with AWS Cloud9,,,Beginner,Coursera Project Network,Python
1065,Building Candlestick Charts with Tableau,4.3,3.9,Beginner,Coursera Project Network,Python
1066,Machine Learning with H2O Flow,4.7,3.9,Intermediate,Coursera Project Network,Python
1067,Securing and Integrating Components of your Application 日本語版,4.4,,Intermediate,Google Cloud,Python
1068,Data Visualization using Bokeh,,,Intermediate,Coursera Project Network,Python
1069,AutoML tools for data science,,,Beginner,Coursera Project Network,Python
1070,Introduction to Reproducibility in Cancer Informatics,,,Intermediate,Johns Hopkins University,Python
1071,Application using Amazon Rekognition,,,Beginner,Coursera Project Network,Python
1072,Deep Learning Inference with Azure ML Studio,4.8,6.2,Beginner,Coursera Project Network,Python
1073,Creatividad computacional,,,Intermediate,Universidad Nacional Autónoma de México,Python
1074,Intro to Programming With C#: Build A Word Guessing Game,,,Beginner,Coursera Project Network,Python
1075,Machine Learning Algorithms,,,Mixed,Sungkyunkwan University,Python
1076,Choisir la Meilleure Méthode pour Illustrer les Données,,,Beginner,Coursera Project Network,Python
1077,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud em Português Brasileiro,4.6,,Intermediate,Google Cloud,Python
1078,Interactive Statistical Data Visualization 101,,,Beginner,Coursera Project Network,Python
1079,"Machine Learning para series temporales con ARIMA, SARIMA...",,,Intermediate,Coursera Project Network,Python
1080,Decisões de Marketing Baseada em Dados,,,Beginner,Fundação Instituto de Administração,Python
1081,Hyperparameter Tuning with Neural Network Intelligence,4.6,2.8,Intermediate,Coursera Project Network,Python
1082,Serverless Data Analysis with Google BigQuery and Cloud Dataflow em Português Brasileiro,4.7,,Intermediate,Google Cloud,Python
1083,"App Deployment, Debugging, and Performance en Français",,,Intermediate,Google Cloud,Python
1084,Simple Nearest Neighbors Regression and Classification,4.7,,Intermediate,Coursera Project Network,Python
1085,Serverless Machine Learning with Tensorflow on Google Cloud auf Deutsch,,,Intermediate,Google Cloud,Python
